user,item,Time
12545,11562,"08 8, 2017"
10458,7125,"10 26, 2017"
12898,5392,"10 4, 2015"
326,5525,"12 19, 2012"
14637,7489,"06 5, 2014"
12264,12305,"03 10, 2016"
10319,9634,"02 13, 2018"
11118,12010,"04 23, 2015"
1775,1412,"03 21, 2010"
3868,1853,"07 20, 2014"
2307,9254,"11 11, 2014"
1685,7535,"05 18, 2013"
8070,8172,"02 2, 2015"
11065,6537,"07 24, 2015"
3742,1255,"02 6, 2013"
5025,2073,"05 22, 2016"
11088,6855,"09 25, 2016"
14150,5668,"10 29, 2013"
1799,8565,"07 4, 2015"
7475,14799,"05 15, 2018"
3634,209,"07 27, 2017"
12872,5511,"02 8, 2014"
10639,8685,"08 5, 2015"
13507,14763,"03 5, 2017"
2623,3306,"11 18, 2015"
8521,5301,"11 25, 2014"
62,1172,"03 16, 2015"
7878,4188,"05 25, 2017"
4457,6932,"08 23, 2013"
1506,615,"03 13, 2012"
225,2493,"04 13, 2010"
161,15131,"05 24, 2016"
13319,11158,"04 11, 2016"
7736,11997,"04 30, 2015"
798,11172,"02 26, 2015"
11868,5297,"01 19, 2013"
12933,4339,"11 29, 2012"
10364,7541,"07 2, 2014"
7683,9435,"04 25, 2013"
1725,3009,"09 1, 2012"
3608,9511,"12 3, 2015"
12831,6939,"05 1, 2017"
11855,4861,"02 19, 2014"
11691,15210,"06 7, 2018"
8083,5909,"12 10, 2017"
7413,14129,"11 15, 2017"
14980,12863,"09 1, 2017"
1717,4038,"08 2, 2014"
3614,2427,"09 14, 2017"
3380,8830,"11 20, 2014"
10257,4493,"02 4, 2014"
1116,9221,"09 5, 2014"
6755,9586,"05 7, 2017"
3259,7329,"02 20, 2018"
1734,4253,"11 1, 2005"
5077,4084,"05 22, 2014"
11700,6701,"07 15, 2016"
2073,4630,"09 29, 2006"
4258,4861,"04 25, 2017"
372,39,"08 7, 2015"
5363,516,"03 13, 2013"
11075,11742,"10 15, 2014"
1546,2469,"12 23, 2004"
9189,5408,"10 20, 2014"
12533,6883,"08 1, 2017"
8456,11175,"11 10, 2015"
10644,6496,"06 7, 2013"
4403,8853,"05 31, 2015"
7656,879,"02 19, 2013"
8412,2725,"07 14, 2015"
9124,15038,"05 4, 2017"
10684,14245,"05 6, 2017"
9865,5467,"02 4, 2016"
7382,11989,"04 11, 2015"
12898,6774,"07 29, 2015"
1354,68,"10 11, 2014"
3244,7196,"07 25, 2012"
2765,4531,"05 2, 2017"
6997,1285,"09 11, 2015"
7294,848,"02 5, 2014"
8698,3701,"03 4, 2004"
13881,9905,"07 9, 2013"
14979,14467,"10 20, 2017"
5518,14285,"08 18, 2016"
1997,677,"04 6, 2012"
3686,14472,"08 28, 2017"
9879,13939,"08 6, 2013"
98,2581,"07 4, 2012"
7980,6521,"06 20, 2015"
10987,6072,"09 8, 2015"
5420,474,"02 24, 2012"
12743,12301,"06 14, 2016"
13058,4518,"05 6, 2016"
8773,5450,"10 14, 2015"
5639,4682,"04 10, 2014"
14084,12728,"12 8, 2016"
955,4852,"08 2, 2013"
5463,4729,"01 10, 2014"
12053,3191,"08 22, 2014"
721,4863,"10 2, 2016"
13029,13593,"07 30, 2017"
2628,651,"01 5, 2013"
12547,14112,"02 18, 2018"
3962,14094,"01 7, 2016"
3310,3011,"09 17, 2014"
9859,11755,"04 3, 2016"
8042,12271,"11 12, 2015"
5304,8032,"11 4, 2015"
12122,5842,"12 23, 2017"
5184,7865,"04 2, 2014"
1574,8951,"11 6, 2011"
86,575,"09 18, 2012"
3818,4813,"10 31, 2013"
15149,8477,"04 12, 2017"
14944,11459,"05 28, 2016"
2003,2647,"10 6, 2017"
3123,9795,"12 8, 2015"
11220,13847,"01 16, 2016"
504,1352,"07 30, 2014"
8511,13464,"04 4, 2017"
14870,8004,"04 17, 2014"
10656,2910,"09 20, 2015"
8438,8883,"10 31, 2013"
10418,5512,"09 6, 2014"
1964,1789,"10 22, 2012"
5640,488,"07 31, 2009"
494,5702,"12 3, 2013"
3921,1732,"04 28, 2013"
3359,14582,"02 9, 2017"
15024,14502,"02 18, 2018"
3793,6216,"02 10, 2013"
14106,10289,"01 9, 2017"
14599,12247,"11 24, 2015"
8887,6536,"07 23, 2013"
1534,6170,"09 12, 2014"
4858,8772,"04 8, 2013"
3294,12525,"07 26, 2016"
2850,150,"12 21, 2013"
4141,8743,"02 23, 2014"
3842,2334,"11 3, 2014"
2900,168,"05 16, 2014"
6542,5000,"06 10, 2014"
31,9199,"01 7, 2013"
6181,2184,"06 17, 2015"
3597,209,"10 13, 2017"
2133,307,"03 14, 2014"
11938,4202,"05 1, 2018"
7551,5144,"02 23, 2013"
15206,10112,"01 13, 2014"
12899,14259,"11 7, 2017"
5505,8334,"09 22, 2014"
3460,10403,"08 12, 2017"
7730,7787,"06 2, 2015"
12457,12538,"10 8, 2017"
907,301,"08 19, 2012"
11561,8251,"07 10, 2015"
8542,3114,"12 16, 2016"
12464,5497,"10 3, 2015"
5328,12014,"11 21, 2016"
5286,5844,"04 18, 2016"
3826,15217,"10 10, 2012"
2686,1855,"10 21, 2016"
2442,8813,"10 28, 2015"
12007,14066,"07 27, 2016"
6213,6277,"06 27, 2014"
13593,11439,"06 12, 2013"
13925,13780,"04 25, 2017"
9457,6842,"12 5, 2016"
4940,10293,"03 20, 2015"
11494,4302,"11 20, 2017"
11626,10659,"01 13, 2014"
7642,7951,"12 11, 2013"
4979,3990,"08 15, 2014"
5677,8944,"06 24, 2015"
4608,15009,"07 30, 2014"
8490,10701,"12 22, 2016"
9114,6620,"12 15, 2013"
3229,9317,"06 8, 2015"
14714,8729,"12 22, 2015"
8040,12234,"11 17, 2015"
7211,922,"09 21, 2016"
682,13959,"11 13, 2013"
13805,14611,"01 1, 2013"
12184,13501,"09 1, 2016"
4156,2507,"02 11, 2015"
4550,2477,"09 14, 2015"
3335,14748,"10 31, 2013"
8827,14941,"09 23, 2006"
1928,142,"08 20, 2013"
1473,7390,"01 20, 2014"
13139,13984,"04 8, 2015"
1668,9892,"04 14, 2015"
86,1177,"02 19, 2011"
13295,10737,"06 16, 2013"
7253,3741,"10 28, 2014"
5463,14949,"12 30, 2013"
367,14,"12 27, 2005"
9744,2724,"08 8, 2014"
4938,9913,"07 18, 2016"
8351,3477,"08 6, 2016"
10857,4037,"06 17, 2013"
2032,246,"09 19, 2016"
8859,1725,"03 7, 2015"
4610,3633,"02 10, 2015"
8673,3761,"09 7, 2015"
10475,14628,"07 24, 2017"
13197,13498,"07 3, 2017"
12857,15172,"05 18, 2017"
3037,3807,"07 28, 2017"
7437,3618,"09 17, 2016"
1444,8424,"04 1, 2009"
4700,4815,"03 5, 2013"
14951,8485,"10 3, 2017"
5495,11916,"06 25, 2016"
9831,4069,"04 13, 2014"
6217,1405,"05 27, 2015"
7124,7544,"06 10, 2016"
7730,8124,"05 8, 2015"
14400,11724,"09 10, 2015"
3255,9004,"05 7, 2016"
13782,7911,"02 3, 2016"
3073,5031,"07 28, 2015"
6322,3233,"12 30, 2014"
6458,5349,"04 23, 2017"
8089,1403,"01 19, 2017"
13024,9946,"08 30, 2016"
6535,9083,"02 14, 2012"
194,8702,"09 5, 2016"
2973,3318,"12 1, 2012"
12915,7908,"02 9, 2015"
2752,12556,"10 13, 2017"
2090,1850,"04 28, 2014"
13170,11023,"01 3, 2018"
4004,3400,"04 5, 2011"
4466,5301,"08 9, 2015"
10193,4431,"11 21, 2012"
14148,5636,"02 18, 2014"
5417,8254,"11 7, 2016"
8785,6251,"01 26, 2011"
5944,9492,"08 4, 2013"
12241,8923,"09 1, 2014"
9992,9316,"10 27, 2016"
555,230,"09 9, 2014"
11986,14949,"10 30, 2013"
6488,7740,"12 26, 2016"
10211,6649,"04 23, 2015"
15265,14265,"10 2, 2017"
13184,10040,"04 4, 2013"
10628,7348,"12 2, 2013"
967,1159,"09 28, 2008"
9200,8095,"05 6, 2018"
11005,6581,"06 13, 2017"
9100,3270,"07 8, 2016"
3071,4108,"06 13, 2015"
2767,5497,"07 4, 2017"
12083,12425,"04 30, 2015"
4039,1261,"06 1, 2008"
509,1042,"06 25, 2017"
6499,5629,"11 1, 2013"
4717,14902,"07 9, 2017"
7148,798,"08 22, 2016"
9811,3697,"03 16, 2016"
13,23,"04 5, 2008"
9688,9681,"10 16, 2016"
12189,8226,"04 25, 2015"
12001,11550,"08 19, 2014"
5175,10252,"03 27, 2015"
12559,8177,"01 23, 2014"
6279,2634,"06 30, 2013"
11035,7013,"06 29, 2014"
7479,12285,"12 27, 2015"
4997,694,"03 30, 2016"
5418,9154,"05 11, 2014"
11920,8146,"11 29, 2017"
7019,2289,"05 29, 2013"
2753,10949,"09 12, 2015"
6970,6001,"04 6, 2018"
12371,13796,"02 24, 2017"
13068,10584,"11 16, 2015"
10711,10122,"06 9, 2016"
11030,9106,"08 28, 2014"
10034,11734,"06 16, 2015"
2068,11061,"03 11, 2015"
2871,2811,"04 20, 2010"
959,1809,"06 12, 2013"
169,5434,"08 10, 2015"
1659,2871,"04 9, 2015"
7413,10597,"09 8, 2013"
2917,2658,"06 7, 2015"
7743,11776,"04 7, 2015"
9388,14287,"12 21, 2017"
11153,7392,"07 16, 2017"
554,9859,"12 4, 2015"
9318,9945,"07 7, 2017"
4254,12306,"05 24, 2016"
12222,10143,"02 7, 2016"
1411,2149,"11 12, 2012"
2129,9681,"11 21, 2014"
6069,7174,"12 16, 2017"
14555,6360,"03 11, 2014"
4897,1953,"02 21, 2012"
3187,4091,"06 8, 2013"
6447,2034,"11 5, 2013"
6723,4377,"06 21, 2013"
1613,3170,"05 22, 2014"
6240,5647,"11 13, 2014"
6503,6951,"09 21, 2011"
13705,14637,"08 18, 2014"
4467,1177,"08 21, 2011"
12781,10421,"02 23, 2013"
4309,2744,"03 12, 2016"
1865,7329,"01 12, 2016"
1603,8859,"05 18, 2015"
13358,10060,"07 29, 2014"
11642,10367,"07 1, 2016"
6453,4575,"06 19, 2015"
13763,13441,"11 27, 2015"
15098,13866,"06 12, 2016"
7137,5965,"08 5, 2017"
11175,11881,"05 15, 2016"
3418,2804,"10 27, 2016"
7181,6064,"02 16, 2018"
4957,10371,"08 1, 2014"
1165,3704,"01 4, 2015"
12457,15001,"08 3, 2017"
4909,3893,"07 9, 2015"
14230,5659,"04 22, 2014"
11124,11230,"01 6, 2016"
12619,11051,"02 10, 2014"
3983,5748,"08 13, 2006"
11336,3665,"02 5, 2015"
1065,2520,"08 23, 2017"
9870,4057,"10 14, 2016"
5972,3279,"04 24, 2013"
9584,10043,"08 23, 2013"
5432,7620,"01 10, 2013"
1922,2338,"11 23, 2013"
8909,13835,"10 22, 2014"
6513,13415,"09 12, 2017"
7017,8743,"10 13, 2013"
9334,3973,"04 16, 2014"
5423,4621,"01 31, 2017"
11956,14498,"11 30, 2017"
8563,4564,"05 5, 2015"
5408,1851,"10 9, 2014"
10474,13341,"07 22, 2017"
3132,180,"09 16, 2017"
3283,5985,"05 20, 2014"
12857,13830,"10 13, 2016"
7234,4385,"02 24, 2017"
12180,9228,"09 9, 2015"
3584,870,"02 9, 2015"
1263,437,"01 25, 2015"
4016,5091,"07 20, 2016"
2333,146,"03 22, 2011"
5078,13636,"08 24, 2016"
8442,12519,"09 26, 2016"
8933,8855,"06 30, 2014"
5030,1625,"10 11, 2013"
7943,9635,"09 13, 2012"
3297,3721,"06 12, 2014"
4601,10781,"11 29, 2013"
9070,3468,"05 7, 2013"
9480,9665,"07 27, 2014"
11717,14701,"07 8, 2015"
7846,11094,"09 10, 2014"
2074,2120,"08 2, 2011"
1453,2087,"01 24, 2014"
10746,7106,"09 17, 2016"
1806,11070,"10 2, 2014"
5627,487,"12 23, 2015"
3237,718,"05 25, 2012"
1852,9211,"02 17, 2014"
503,1796,"01 14, 2014"
7431,10145,"11 25, 2013"
10893,9315,"06 5, 2015"
13639,14966,"10 1, 2014"
7827,911,"09 6, 2017"
9554,2073,"12 9, 2014"
1471,3548,"09 27, 2016"
3187,1851,"11 12, 2015"
8169,14253,"09 12, 2017"
11065,7107,"08 19, 2017"
13241,10562,"01 24, 2014"
7119,8066,"12 8, 2014"
13869,6392,"07 10, 2015"
1922,7746,"02 16, 2012"
8434,2012,"02 6, 2015"
7409,10701,"05 3, 2013"
1455,4124,"06 12, 2015"
11536,11358,"08 14, 2017"
10658,6614,"02 28, 2016"
4285,4084,"05 16, 2014"
12481,7026,"11 2, 2016"
4800,1900,"12 7, 2008"
3639,4044,"08 28, 2016"
8100,12592,"07 19, 2016"
8503,1067,"10 2, 2017"
4745,335,"08 19, 2013"
8992,9019,"10 20, 2014"
2976,501,"07 25, 2013"
276,2506,"04 13, 2013"
4769,8896,"04 6, 2013"
6808,14633,"09 22, 2015"
3155,9586,"05 14, 2017"
2100,5402,"12 6, 2014"
14988,8071,"07 7, 2015"
12971,7575,"07 7, 2014"
4617,13541,"07 24, 2016"
4130,11416,"04 14, 2015"
12274,14205,"07 1, 2017"
3127,13718,"12 31, 2014"
1102,1464,"01 25, 2013"
3142,209,"08 21, 2017"
1796,9841,"05 3, 2013"
4263,13184,"09 5, 2015"
7446,8802,"12 3, 2015"
8463,6013,"05 3, 2018"
10755,13070,"08 27, 2007"
12766,7204,"11 20, 2016"
2106,8963,"04 5, 2009"
11178,10780,"10 24, 2014"
238,9861,"10 26, 2015"
9524,3255,"01 3, 2014"
4235,14648,"09 21, 2014"
8261,15017,"03 26, 2014"
132,8283,"05 17, 2016"
4562,2779,"09 24, 2016"
2794,1453,"10 7, 2013"
13322,7525,"01 11, 2018"
12165,13503,"11 14, 2016"
3348,4048,"04 3, 2012"
4882,2116,"06 7, 2016"
2095,2072,"12 26, 2014"
3882,1994,"12 4, 2014"
14691,10506,"11 7, 2016"
1723,395,"10 11, 2000"
10584,8933,"01 25, 2010"
7361,1693,"04 27, 2016"
1394,13066,"07 22, 2015"
12202,10894,"06 6, 2012"
8681,1124,"08 7, 2014"
14428,8442,"06 3, 2017"
13044,8526,"04 15, 2017"
8433,1057,"02 21, 2018"
83,2919,"03 20, 2014"
8596,8845,"07 31, 2016"
8227,12774,"05 7, 2017"
12184,14546,"02 23, 2018"
6915,10252,"04 17, 2015"
10637,5934,"09 10, 2017"
2916,1838,"08 13, 2015"
7857,4125,"06 20, 2016"
1580,179,"07 1, 2014"
2025,9201,"02 13, 2013"
8568,11878,"01 22, 2015"
891,14911,"01 27, 2018"
12432,4251,"10 5, 2015"
10258,10155,"07 21, 2014"
10545,3811,"02 4, 2016"
11139,8872,"08 7, 2015"
8563,14366,"12 10, 2017"
7155,5300,"02 7, 2015"
10466,14732,"05 14, 2018"
10051,2343,"06 5, 2014"
11056,7145,"03 16, 2012"
5306,14933,"07 2, 2016"
12977,8026,"08 22, 2017"
604,5729,"07 12, 2011"
7847,4611,"04 11, 2014"
10067,4017,"12 2, 2013"
13961,12895,"05 2, 2017"
11096,7005,"09 1, 2016"
5608,10372,"09 22, 2013"
8539,2459,"12 2, 2016"
348,5704,"07 31, 2001"
9218,5629,"08 4, 2015"
11065,6556,"07 18, 2015"
4767,9021,"05 25, 2014"
8683,13746,"12 20, 2012"
349,256,"03 29, 2004"
630,11338,"05 7, 2017"
4872,7605,"11 21, 2014"
11013,7185,"03 8, 2016"
6025,6541,"04 29, 2015"
856,1865,"02 11, 2013"
3814,3603,"10 11, 2017"
11691,8190,"04 3, 2018"
12411,10197,"12 28, 2012"
678,14611,"03 11, 2001"
541,24,"05 21, 2015"
3510,1883,"03 10, 2018"
3322,7819,"07 22, 2013"
578,5413,"07 11, 2013"
12013,12620,"08 24, 2016"
1146,1761,"04 5, 2013"
5060,14285,"10 7, 2016"
9014,2708,"07 23, 2017"
2396,1672,"09 12, 2016"
3737,1328,"04 24, 2013"
1994,9489,"05 15, 2013"
9716,6468,"10 17, 2015"
7157,12100,"06 12, 2015"
2478,3141,"04 5, 2018"
8484,12873,"03 27, 2017"
659,5543,"06 25, 2013"
53,2773,"05 9, 2016"
5307,12446,"01 17, 2017"
13825,5792,"05 8, 2014"
2568,8285,"08 26, 2016"
3251,10728,"05 11, 2013"
2952,4380,"03 5, 2013"
6146,5540,"09 22, 2013"
2007,13267,"02 18, 2018"
6984,7164,"03 5, 2016"
13911,9895,"09 14, 2013"
807,5207,"10 4, 2017"
2043,7490,"02 10, 2012"
4065,6829,"03 7, 2017"
7520,13964,"08 3, 2014"
2619,9772,"10 22, 2013"
3680,14115,"01 14, 2018"
12962,8124,"05 31, 2015"
3533,3534,"08 8, 2016"
815,10048,"05 16, 2013"
14076,10187,"01 16, 2018"
12576,4284,"10 1, 2007"
13805,6459,"09 21, 2013"
6513,688,"04 26, 2012"
1248,10283,"12 30, 2017"
1048,1595,"05 29, 2016"
6603,7938,"11 9, 2015"
11476,9505,"06 17, 2014"
9506,2650,"12 16, 2014"
5237,1384,"08 11, 2015"
8644,2506,"10 4, 2010"
6258,13118,"11 12, 2014"
11130,5915,"01 30, 2017"
12928,11842,"07 19, 2017"
5751,2547,"08 30, 2016"
7253,3631,"08 15, 2015"
2377,2934,"03 24, 2015"
12563,3386,"03 29, 2017"
3047,9317,"05 25, 2015"
2776,1420,"01 13, 2016"
6412,12265,"12 16, 2015"
12547,11844,"08 7, 2016"
7119,9893,"09 27, 2013"
1085,15131,"10 22, 2015"
7299,11160,"07 3, 2015"
8986,12507,"06 14, 2016"
12530,12109,"05 25, 2017"
13299,14043,"07 11, 2017"
7162,8379,"11 9, 2016"
1821,1317,"06 22, 1999"
46,15104,"12 6, 2009"
4469,3778,"11 12, 2015"
5941,1714,"07 29, 2011"
10367,10947,"08 21, 2016"
6715,11808,"10 3, 2016"
6990,977,"12 26, 2016"
1922,5986,"02 6, 2017"
3018,659,"09 20, 2011"
10623,6533,"06 4, 2014"
14231,12393,"03 7, 2016"
8944,1430,"06 7, 2014"
4163,7647,"08 24, 2013"
7723,2378,"04 23, 2009"
13595,3352,"09 17, 2016"
14730,14801,"08 3, 2016"
11606,2755,"04 5, 2016"
7418,13493,"05 10, 2016"
7426,5034,"01 6, 2015"
5814,1252,"09 28, 2016"
8994,6610,"06 12, 2017"
9556,10458,"12 7, 2014"
5088,552,"02 4, 2016"
3311,186,"10 19, 2014"
6014,1859,"06 14, 2012"
1379,1974,"03 11, 2012"
8264,12045,"08 14, 2015"
1904,2586,"01 10, 2015"
2513,5409,"11 18, 2014"
5754,12274,"11 21, 2015"
2284,2012,"07 19, 2015"
13986,7854,"05 24, 2016"
2431,10064,"01 17, 2016"
13901,13490,"11 19, 2016"
8925,7330,"07 28, 2016"
6566,3570,"09 19, 2013"
10723,6601,"04 12, 2016"
5429,4050,"10 21, 2012"
8283,12214,"02 22, 2016"
9069,14090,"02 16, 2016"
3680,9081,"12 9, 2016"
8262,12650,"11 8, 2016"
1859,2722,"01 25, 2014"
9978,9127,"04 23, 2012"
10850,2124,"12 11, 2016"
5528,6281,"05 6, 2015"
771,5487,"10 13, 2015"
11278,3497,"07 9, 2014"
9767,4330,"04 17, 2013"
2039,14471,"01 2, 2016"
2543,13990,"04 19, 2016"
6993,763,"10 19, 2016"
11346,6097,"10 20, 2013"
411,12562,"07 17, 2016"
7934,4722,"07 13, 2015"
3006,1445,"12 26, 2014"
11341,9228,"08 24, 2012"
1745,4552,"02 16, 2016"
11398,5314,"07 27, 2017"
388,6403,"04 26, 2014"
3059,3115,"04 2, 2018"
7589,10588,"02 26, 2013"
120,36,"07 7, 2011"
5990,4435,"03 21, 2014"
10225,3380,"12 18, 2014"
6682,1298,"07 6, 2013"
13758,12646,"09 9, 2016"
50,5745,"10 12, 2017"
9857,4643,"01 26, 2015"
3363,10662,"12 21, 2013"
3237,9981,"11 7, 2012"
11170,2475,"01 11, 2006"
4369,3566,"09 12, 2000"
14135,7891,"10 19, 2014"
6737,3707,"11 9, 2015"
7765,8120,"03 19, 2015"
13036,4539,"05 19, 2016"
7290,13795,"03 21, 2016"
2109,8964,"01 23, 2013"
11332,13953,"08 14, 2017"
4655,3901,"11 29, 2006"
3691,1093,"05 1, 2018"
12065,7809,"05 26, 2015"
4294,11665,"10 28, 2016"
1434,10443,"01 30, 2016"
3344,711,"03 6, 2017"
6524,7790,"03 30, 2013"
3794,749,"12 3, 2017"
14390,11586,"05 27, 2015"
2245,10071,"07 11, 2014"
8720,3346,"08 12, 2016"
13180,14111,"01 15, 2018"
6084,2725,"06 22, 2015"
9812,9723,"08 10, 2014"
13326,10371,"01 18, 2018"
1384,1705,"11 1, 2010"
11005,7137,"04 12, 2016"
3761,533,"04 16, 2015"
3963,11374,"05 10, 2014"
14207,6757,"01 29, 2015"
5254,12835,"02 27, 2017"
1264,57,"11 27, 2002"
2204,803,"06 20, 2013"
4113,6690,"03 27, 2014"
5221,12993,"10 11, 2008"
9357,9844,"04 9, 2013"
9316,7454,"02 7, 2013"
11806,4287,"06 7, 2014"
7626,11583,"05 8, 2015"
7097,13742,"05 13, 2014"
797,43,"01 1, 2018"
13098,12855,"06 21, 2017"
11691,13753,"05 4, 2018"
3187,1692,"04 20, 2013"
7780,11253,"03 26, 2014"
4769,4710,"04 30, 2013"
14223,5666,"09 23, 2013"
6168,2375,"07 31, 2016"
10713,2019,"07 30, 2014"
13118,9257,"02 25, 2015"
7945,10064,"08 11, 2014"
1976,5353,"06 11, 2015"
10496,11190,"05 8, 2014"
1357,3848,"11 13, 2005"
7754,8124,"05 5, 2015"
7730,4571,"12 30, 2015"
14107,7859,"03 29, 2013"
1121,14845,"06 25, 2014"
12648,7411,"07 17, 2015"
4705,4326,"08 10, 2012"
12149,9621,"01 27, 2015"
251,3036,"05 24, 2016"
12438,6327,"08 16, 2013"
528,5217,"04 3, 2018"
1173,61,"01 28, 2003"
1611,13281,"05 7, 2015"
8273,12666,"08 1, 2017"
691,33,"10 16, 2017"
1100,5294,"06 29, 2016"
10763,12869,"04 23, 2017"
6590,11569,"09 9, 2014"
7819,14268,"03 15, 2018"
2684,5609,"01 2, 2014"
2141,4994,"10 27, 2015"
3365,11034,"02 28, 2014"
14073,5659,"03 17, 2014"
179,162,"01 25, 2015"
5506,5892,"10 5, 2014"
6108,13210,"12 6, 2012"
2778,1330,"12 24, 2015"
10927,2144,"12 6, 2012"
5830,1205,"04 19, 2013"
5462,11675,"01 22, 2013"
7176,5301,"09 2, 2017"
5467,3255,"03 3, 2014"
8710,7015,"12 18, 2016"
12128,3458,"06 15, 2016"
6993,7721,"04 4, 2017"
13337,12397,"12 20, 2017"
1904,2647,"08 6, 2017"
6845,2630,"09 7, 2014"
7765,12339,"07 17, 2017"
3439,2038,"02 20, 2014"
13378,9716,"05 27, 2012"
14060,10772,"01 15, 2018"
4860,1477,"01 2, 2003"
4267,2794,"02 5, 2013"
7446,11480,"03 10, 2015"
8781,4134,"08 17, 2017"
11298,7472,"01 24, 2015"
1870,5048,"04 10, 2016"
4924,13020,"02 3, 2017"
7295,11340,"04 23, 2014"
1031,15057,"01 11, 2017"
8743,15216,"12 18, 2014"
3366,12722,"10 28, 2016"
2,3594,"06 29, 2008"
2094,2975,"07 8, 2015"
8042,14253,"09 14, 2017"
503,9207,"02 15, 2014"
310,1632,"03 28, 2010"
3808,11797,"07 14, 2015"
6262,7269,"09 12, 2015"
8511,12300,"11 3, 2015"
6753,7168,"09 12, 2011"
11697,7750,"04 27, 2016"
1380,75,"06 14, 2010"
4741,2589,"04 19, 2009"
9188,8770,"08 15, 2014"
547,6147,"10 3, 2008"
10355,13045,"03 21, 2015"
3974,333,"05 31, 2015"
12878,10498,"01 11, 2016"
100,1290,"01 1, 2014"
14608,7225,"09 6, 2014"
11782,5757,"09 16, 2014"
2767,4717,"10 18, 2010"
3900,8725,"10 13, 2014"
1642,4931,"08 28, 2015"
5168,10254,"07 6, 2015"
11258,14923,"03 28, 2015"
5994,3805,"01 4, 2017"
7034,12051,"04 10, 2016"
6811,6734,"12 15, 2013"
12867,12484,"05 8, 2017"
2246,8855,"08 9, 2016"
8624,5616,"05 20, 2013"
6102,6307,"06 29, 2014"
1761,2963,"02 26, 2017"
5304,15035,"11 30, 2014"
4897,8094,"09 8, 2014"
6507,4470,"09 23, 2016"
5944,713,"08 26, 2014"
4110,5007,"01 25, 2013"
13963,11705,"01 1, 2015"
11997,10446,"08 25, 2013"
5103,3033,"12 14, 2014"
2853,10860,"12 30, 2014"
775,14393,"10 9, 2014"
12582,12917,"05 2, 2017"
4812,13078,"07 20, 2016"
14374,5821,"03 6, 2016"
6715,9750,"07 29, 2014"
5097,400,"05 1, 2015"
7511,7840,"11 25, 2013"
2853,11909,"02 2, 2015"
7382,10409,"10 12, 2013"
13245,10452,"11 18, 2014"
3342,12570,"08 23, 2016"
1347,5767,"02 1, 2007"
13197,12796,"03 22, 2017"
12548,6171,"08 26, 2016"
2922,1713,"10 6, 2012"
7390,12371,"01 31, 2016"
3382,9515,"08 23, 2015"
11955,4369,"11 13, 2013"
11562,10518,"05 14, 2017"
2288,4808,"04 16, 2014"
10737,7055,"08 21, 2013"
9272,3155,"07 16, 2015"
12850,9228,"07 8, 2013"
14305,11955,"04 9, 2015"
4837,357,"02 4, 2013"
2327,1459,"06 3, 2013"
10780,2611,"11 13, 2014"
9734,1501,"12 31, 2013"
6127,7005,"12 27, 2016"
14698,10043,"05 1, 2013"
13708,7957,"10 22, 2015"
2573,15100,"07 19, 2014"
4791,4663,"06 8, 2015"
14531,13257,"07 14, 2014"
3073,5614,"01 14, 2018"
10499,8212,"01 13, 2014"
13860,14807,"08 23, 2015"
9380,13469,"06 12, 2017"
13340,10100,"08 4, 2013"
11303,2440,"05 7, 2014"
8447,5834,"02 4, 2017"
9156,9859,"05 17, 2015"
8829,2650,"12 5, 2014"
11132,7195,"03 2, 2017"
11109,8871,"01 2, 2013"
7703,11243,"03 29, 2014"
13068,14147,"02 28, 2016"
12695,10407,"09 26, 2013"
1935,13050,"01 1, 2014"
8970,4007,"10 4, 2017"
5416,11725,"10 28, 2014"
9304,9843,"03 25, 2013"
2271,4068,"07 16, 2014"
406,3806,"11 18, 2017"
9948,5727,"12 20, 2013"
6441,3170,"12 19, 2013"
6670,13646,"08 1, 2016"
11777,4534,"08 14, 2016"
11784,10834,"07 21, 2015"
6417,8802,"10 3, 2014"
1994,1255,"08 14, 2016"
4014,4397,"12 27, 2017"
4231,5591,"03 24, 2014"
569,204,"04 2, 2018"
4673,8235,"03 28, 2015"
12644,7902,"07 8, 2015"
2423,2649,"11 29, 2017"
11568,12327,"12 23, 2015"
4437,3714,"04 30, 2015"
4274,6834,"01 27, 2017"
9406,14787,"08 22, 2017"
10239,4114,"03 2, 2015"
9119,10199,"03 18, 2018"
2575,10798,"07 20, 2015"
3401,1682,"08 21, 2014"
1485,3690,"04 9, 2017"
7164,12296,"11 20, 2015"
8030,10047,"12 18, 2013"
13140,4406,"07 24, 2014"
7105,6845,"11 7, 2013"
8637,1701,"03 3, 2015"
11256,5640,"04 14, 2013"
11809,6092,"05 15, 2016"
10617,2238,"01 2, 2014"
9407,7006,"06 1, 2013"
12374,3373,"07 15, 2014"
4638,5135,"02 21, 2018"
4048,3083,"07 1, 2017"
9681,15215,"03 4, 2004"
4480,4040,"02 4, 2014"
4581,319,"05 21, 2014"
14232,15119,"08 8, 2017"
4849,360,"12 29, 2014"
10102,5443,"09 27, 2014"
5634,4866,"08 25, 2013"
774,14845,"07 3, 2015"
11598,4998,"03 28, 2015"
13864,9207,"10 1, 2013"
15048,11183,"05 29, 2014"
829,10381,"03 19, 2013"
12246,13506,"02 10, 2016"
13365,13904,"05 19, 2013"
7739,5067,"08 2, 2017"
8104,12048,"09 21, 2015"
4214,4115,"01 25, 2016"
7408,14639,"12 5, 2014"
529,13718,"08 27, 2014"
2599,2979,"10 19, 2014"
537,1316,"11 28, 2004"
980,4028,"09 1, 2013"
